path,module,is_test,has_main_guard,cli_frameworks,static_inbound_count,non_test_static_inbound_count,static_outbound_count,workflow_reference_count,dynamic_import_indicator_count,execution_reference_count,test_reference_count,supported_root_count,reachable_from_supported_static_root,zero_static_inbound,authority_profile,disposition
repositories/standings_repository.py,repositories.standings_repository,False,False,,1,1,1,0,0,0,0,0,False,False,UNKNOWN,UNCLASSIFIED
repositories/statistics_repository.py,repositories.statistics_repository,False,False,,1,1,1,0,0,0,0,1,True,False,UNKNOWN,UNCLASSIFIED
repositories/team_repository.py,repositories.team_repository,False,False,,4,4,1,0,0,0,0,0,False,False,UNKNOWN,UNCLASSIFIED
repositories/team_statistics_repository.py,repositories.team_statistics_repository,False,False,,0,0,0,0,0,0,0,0,False,True,UNKNOWN,UNCLASSIFIED
run_analysis.py,run_analysis,False,True,DIRECT_PYTHON_ENTRYPOINT,0,0,14,0,0,0,0,0,False,True,UNKNOWN,UNCLASSIFIED
run_desktop.py,run_desktop,False,True,DIRECT_PYTHON_ENTRYPOINT,0,0,1,0,0,0,0,0,False,True,UNKNOWN,UNCLASSIFIED
scripts/assess_fotmob_data_matches_schema.py,scripts.assess_fotmob_data_matches_schema,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,1,0,2,0,0,0,1,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/assess_fotmob_page_state.py,scripts.assess_fotmob_page_state,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,1,0,2,0,0,0,1,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/assess_fotmob_source_history_adapter_completeness.py,scripts.assess_fotmob_source_history_adapter_completeness,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,0,0,8,0,0,0,0,0,False,True,UNKNOWN,UNCLASSIFIED
scripts/audit_fotmob_fresh_holdout_actions_lineage.py,scripts.audit_fotmob_fresh_holdout_actions_lineage,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,13,3,4,0,0,2,10,2,True,False,UNKNOWN,UNCLASSIFIED
scripts/audit_fotmob_fresh_holdout_actions_lineage_pr175_projection.py,scripts.audit_fotmob_fresh_holdout_actions_lineage_pr175_projection,False,True,DIRECT_PYTHON_ENTRYPOINT,3,2,1,0,0,1,1,2,True,False,UNKNOWN,UNCLASSIFIED
scripts/audit_fotmob_fresh_holdout_actions_lineage_schedule_recovery_projection.py,scripts.audit_fotmob_fresh_holdout_actions_lineage_schedule_recovery_projection,False,True,DIRECT_PYTHON_ENTRYPOINT,8,1,7,1,0,0,7,2,True,False,UNKNOWN,UNCLASSIFIED
scripts/audit_half_time_coverage.py,scripts.audit_half_time_coverage,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,8,2,1,0,0,0,6,4,True,False,UNKNOWN,UNCLASSIFIED
scripts/audit_historical_data_integrity.py,scripts.audit_historical_data_integrity,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,1,0,3,1,0,0,1,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/audit_historical_hierarchy_coverage.py,scripts.audit_historical_hierarchy_coverage,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,3,1,2,1,0,0,2,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/audit_historical_season_completeness.py,scripts.audit_historical_season_completeness,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,1,0,2,1,0,0,1,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/audit_uefa_stage_coverage.py,scripts.audit_uefa_stage_coverage,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,0,0,1,0,0,0,0,0,False,True,UNKNOWN,UNCLASSIFIED
scripts/backfill_xg.py,scripts.backfill_xg,False,True,DIRECT_PYTHON_ENTRYPOINT,0,0,2,0,0,0,0,0,False,True,UNKNOWN,UNCLASSIFIED
scripts/bind_fotmob_fresh_holdout_continuity_dispatch.py,scripts.bind_fotmob_fresh_holdout_continuity_dispatch,False,False,,1,0,1,0,0,0,1,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/build_fotmob_fixture_candidates.py,scripts.build_fotmob_fixture_candidates,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,2,1,2,0,0,0,1,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/build_goal_score_training_view.py,scripts.build_goal_score_training_view,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,0,0,1,0,0,0,0,0,False,True,UNKNOWN,UNCLASSIFIED
scripts/build_historical_asof_feature_corpus.py,scripts.build_historical_asof_feature_corpus,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,4,0,1,0,0,0,4,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/build_historical_training_coverage.py,scripts.build_historical_training_coverage,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,2,0,2,0,0,0,2,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/build_historical_warehouse.py,scripts.build_historical_warehouse,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,25,13,1,0,0,0,12,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/build_sportybet_user_controlled_native_inventory.py,scripts.build_sportybet_user_controlled_native_inventory,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,1,0,2,0,0,0,1,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/build_tactical_identity_corpus.py,scripts.build_tactical_identity_corpus,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,2,0,1,0,0,0,2,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/capture_current_shadow_sportybet_source_diagnostic.py,scripts.capture_current_shadow_sportybet_source_diagnostic,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,1,0,1,1,0,0,1,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/capture_fotmob_data_matches.py,scripts.capture_fotmob_data_matches,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,12,6,2,0,0,0,6,4,True,False,UNKNOWN,UNCLASSIFIED
scripts/capture_fotmob_date_page.py,scripts.capture_fotmob_date_page,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,1,0,1,0,0,0,1,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/capture_fotmob_matches.py,scripts.capture_fotmob_matches,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,1,0,1,0,0,0,1,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/capture_fotmob_reviewed_match_details.py,scripts.capture_fotmob_reviewed_match_details,False,False,,3,1,4,0,0,0,2,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/capture_saturday_2026_08_22_fixture_universe.py,scripts.capture_saturday_2026_08_22_fixture_universe,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,0,0,5,1,0,1,0,0,False,True,UNKNOWN,UNCLASSIFIED
scripts/capture_sportybet_lite_source.py,scripts.capture_sportybet_lite_source,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,1,0,1,0,0,0,1,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/capture_sportybet_live_event_quote_evidence.py,scripts.capture_sportybet_live_event_quote_evidence,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,0,0,1,0,0,0,0,0,False,True,UNKNOWN,UNCLASSIFIED
scripts/check_fotmob_fresh_holdout_scheduler_liveness.py,scripts.check_fotmob_fresh_holdout_scheduler_liveness,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,1,0,0,1,0,0,1,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/compare_current_shadow_elo_expectations.py,scripts.compare_current_shadow_elo_expectations,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,0,0,1,0,0,0,0,0,False,True,UNKNOWN,UNCLASSIFIED
scripts/current_shadow_current_asof_elo_only_fallback.py,scripts.current_shadow_current_asof_elo_only_fallback,False,False,,4,1,7,0,0,0,3,1,True,False,UNKNOWN,UNCLASSIFIED
scripts/current_shadow_fixture_identity_reconciliation_recovery.py,scripts.current_shadow_fixture_identity_reconciliation_recovery,False,False,,2,1,1,0,0,0,1,1,True,False,UNKNOWN,UNCLASSIFIED
scripts/current_shadow_history_artifact_verification_reuse.py,scripts.current_shadow_history_artifact_verification_reuse,False,False,,3,1,0,0,0,0,2,1,True,False,UNKNOWN,UNCLASSIFIED
scripts/current_shadow_history_builder_audit_reuse.py,scripts.current_shadow_history_builder_audit_reuse,False,False,,2,1,0,0,0,0,1,1,True,False,UNKNOWN,UNCLASSIFIED
scripts/current_shadow_history_github_persistent_cache.py,scripts.current_shadow_history_github_persistent_cache,False,False,,7,3,1,0,0,0,4,2,True,False,UNKNOWN,UNCLASSIFIED
scripts/current_shadow_history_github_prefetch.py,scripts.current_shadow_history_github_prefetch,False,False,,2,1,0,0,0,0,1,2,True,False,UNKNOWN,UNCLASSIFIED
scripts/current_shadow_history_semantic_replay_reuse.py,scripts.current_shadow_history_semantic_replay_reuse,False,False,,2,1,0,0,0,0,1,1,True,False,UNKNOWN,UNCLASSIFIED
scripts/current_shadow_live_quote_row_local_replay.py,scripts.current_shadow_live_quote_row_local_replay,False,False,,1,1,2,0,0,0,0,1,True,False,UNKNOWN,UNCLASSIFIED
scripts/daily_retrain.py,scripts.daily_retrain,False,True,DIRECT_PYTHON_ENTRYPOINT,0,0,1,0,0,0,0,0,False,True,UNKNOWN,UNCLASSIFIED
scripts/e2e_desktop_test.py,scripts.e2e_desktop_test,False,True,DIRECT_PYTHON_ENTRYPOINT,0,0,0,0,0,1,0,0,False,True,UNKNOWN,UNCLASSIFIED
scripts/enrich_schochastics_goal_events.py,scripts.enrich_schochastics_goal_events,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,2,1,1,0,0,0,1,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/enrich_statsbomb_history.py,scripts.enrich_statsbomb_history,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,2,0,2,0,0,0,2,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/evaluate_accumulator_optimizer.py,scripts.evaluate_accumulator_optimizer,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,1,0,2,0,1,0,1,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/evaluate_forward_calibration.py,scripts.evaluate_forward_calibration,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,0,0,3,0,0,0,0,0,False,True,UNKNOWN,UNCLASSIFIED
scripts/evaluate_goal_score_challengers.py,scripts.evaluate_goal_score_challengers,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,0,0,2,0,0,0,0,0,False,True,UNKNOWN,UNCLASSIFIED
scripts/evaluate_market_router.py,scripts.evaluate_market_router,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,1,0,2,0,1,0,1,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/execute_current_shadow_all_market.py,scripts.execute_current_shadow_all_market,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,9,4,7,0,0,1,5,1,True,False,UNKNOWN,UNCLASSIFIED
scripts/execute_current_shadow_all_market_fresh_reprice.py,scripts.execute_current_shadow_all_market_fresh_reprice,False,True,DIRECT_PYTHON_ENTRYPOINT,3,1,11,0,0,1,2,1,True,False,UNKNOWN,UNCLASSIFIED
scripts/execute_current_shadow_all_market_fresh_reprice_bound.py,scripts.execute_current_shadow_all_market_fresh_reprice_bound,False,True,DIRECT_PYTHON_ENTRYPOINT,4,2,4,0,0,1,2,1,True,False,UNKNOWN,UNCLASSIFIED
scripts/execute_current_shadow_all_market_summary_reuse.py,scripts.execute_current_shadow_all_market_summary_reuse,False,True,DIRECT_PYTHON_ENTRYPOINT,4,1,2,0,0,1,3,1,True,False,UNKNOWN,UNCLASSIFIED
scripts/execute_current_shadow_daily.py,scripts.execute_current_shadow_daily,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,8,1,9,0,0,1,7,1,True,False,UNKNOWN,UNCLASSIFIED
scripts/execute_current_shadow_request.py,scripts.execute_current_shadow_request,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,3,0,9,1,0,1,3,1,True,False,UNKNOWN,UNCLASSIFIED
scripts/execute_current_sportybet_accumulator.py,scripts.execute_current_sportybet_accumulator,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,1,0,1,1,0,0,1,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/execute_source_replayed_sportybet_fotmob_reconciliation.py,scripts.execute_source_replayed_sportybet_fotmob_reconciliation,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,1,0,14,0,0,0,1,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/export_win_either_half_baseline_benchmarks.py,scripts.export_win_either_half_baseline_benchmarks,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,5,2,4,0,0,0,3,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/export_win_either_half_calibration_research.py,scripts.export_win_either_half_calibration_research,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,3,1,6,0,0,0,2,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/export_win_either_half_feature_dataset.py,scripts.export_win_either_half_feature_dataset,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,7,3,4,0,0,0,4,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/export_win_either_half_inference_state.py,scripts.export_win_either_half_inference_state,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,1,0,6,0,0,0,1,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/export_win_either_half_pricing_evidence.py,scripts.export_win_either_half_pricing_evidence,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,1,0,5,0,0,0,1,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/export_win_either_half_prospective_replay.py,scripts.export_win_either_half_prospective_replay,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,1,0,5,0,0,0,1,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/export_win_either_half_research_dataset.py,scripts.export_win_either_half_research_dataset,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,6,3,3,0,0,0,3,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/freeze_evidence_baseline.py,scripts.freeze_evidence_baseline,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,17,12,4,0,0,1,5,4,True,False,UNKNOWN,UNCLASSIFIED
scripts/historical_quality.py,scripts.historical_quality,False,False,,2,1,1,0,0,0,1,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/import_current_soccer_datalake.py,scripts.import_current_soccer_datalake,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,2,1,2,0,0,0,1,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/import_football_data_history.py,scripts.import_football_data_history,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,1,0,2,0,0,0,1,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/import_football_data_uk.py,scripts.import_football_data_uk,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,3,1,3,0,0,0,2,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/import_global_football_backbone.py,scripts.import_global_football_backbone,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,2,0,1,1,0,0,2,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/import_openfootball_history.py,scripts.import_openfootball_history,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,2,0,2,0,0,0,2,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/import_prediction_field_trial.py,scripts.import_prediction_field_trial,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,1,0,2,0,0,1,1,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/import_sportybet_official_time_semantics.py,scripts.import_sportybet_official_time_semantics,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,1,0,2,0,0,0,1,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/import_sportybet_user_controlled_evidence.py,scripts.import_sportybet_user_controlled_evidence,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,1,0,2,0,0,0,1,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/issue_current_fotmob_reviewed_source.py,scripts.issue_current_fotmob_reviewed_source,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,6,1,10,1,0,0,5,1,True,False,UNKNOWN,UNCLASSIFIED
scripts/manage_fixture_catalog.py,scripts.manage_fixture_catalog,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,2,1,2,0,0,1,1,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/manage_fotmob_reviewed_fixture_catalog.py,scripts.manage_fotmob_reviewed_fixture_catalog,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,8,4,6,0,0,0,4,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/manage_win_either_half_campaign_commitment.py,scripts.manage_win_either_half_campaign_commitment,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,1,0,2,0,0,1,1,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/manage_win_either_half_capture_campaign.py,scripts.manage_win_either_half_capture_campaign,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,2,0,2,0,0,0,2,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/mirror_fotmob_fresh_holdout_release_receipt.py,scripts.mirror_fotmob_fresh_holdout_release_receipt,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,9,5,0,0,0,3,4,3,True,False,UNKNOWN,UNCLASSIFIED
scripts/normalize_historical_score_periods.py,scripts.normalize_historical_score_periods,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,1,0,1,1,0,0,1,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/prepare_saturday_2026_08_22_reviewed_fixture_catalog.py,scripts.prepare_saturday_2026_08_22_reviewed_fixture_catalog,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,1,0,6,1,0,1,1,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/prime_current_shadow_history_github_cache.py,scripts.prime_current_shadow_history_github_cache,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,2,1,2,1,0,0,1,1,True,False,UNKNOWN,UNCLASSIFIED
scripts/probe_fotmob_data_matches.py,scripts.probe_fotmob_data_matches,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,1,0,1,0,0,0,1,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/probe_fotmob_reviewed_match_details.py,scripts.probe_fotmob_reviewed_match_details,False,False,,2,0,1,0,0,0,2,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/probe_fotmob_source.py,scripts.probe_fotmob_source,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,1,0,1,0,0,0,1,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/qualify_fotmob_historical_source_history_adapter.py,scripts.qualify_fotmob_historical_source_history_adapter,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,1,1,7,0,0,0,0,4,True,False,UNKNOWN,UNCLASSIFIED
scripts/qualify_fotmob_historical_source_history_completeness_materialization.py,scripts.qualify_fotmob_historical_source_history_completeness_materialization,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,2,1,4,0,0,0,1,4,True,False,UNKNOWN,UNCLASSIFIED
scripts/qualify_fotmob_pr80_source_local_time_semantic_equivalence.py,scripts.qualify_fotmob_pr80_source_local_time_semantic_equivalence,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,1,0,1,0,0,0,1,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/qualify_fotmob_primary_id_competition_mapping.py,scripts.qualify_fotmob_primary_id_competition_mapping,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,0,0,0,0,0,0,0,0,False,True,UNKNOWN,UNCLASSIFIED
scripts/qualify_fotmob_source_history_elo_initialization_boundary.py,scripts.qualify_fotmob_source_history_elo_initialization_boundary,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,0,0,6,0,0,0,0,0,False,True,UNKNOWN,UNCLASSIFIED
scripts/qualify_fotmob_source_history_rearrangement_chronology.py,scripts.qualify_fotmob_source_history_rearrangement_chronology,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,0,0,5,0,0,0,0,0,False,True,UNKNOWN,UNCLASSIFIED
scripts/qualify_fotmob_source_history_special_result_semantics.py,scripts.qualify_fotmob_source_history_special_result_semantics,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,0,0,3,0,0,0,0,0,False,True,UNKNOWN,UNCLASSIFIED
scripts/qualify_fotmob_utc_native_successor_feature_construction.py,scripts.qualify_fotmob_utc_native_successor_feature_construction,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,0,0,1,2,0,0,0,0,False,True,UNKNOWN,UNCLASSIFIED
scripts/qualify_win_either_half_pricing_source.py,scripts.qualify_win_either_half_pricing_source,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,1,0,4,0,0,0,1,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/recalculate_elo.py,scripts.recalculate_elo,False,True,DIRECT_PYTHON_ENTRYPOINT,0,0,1,0,0,0,0,0,False,True,UNKNOWN,UNCLASSIFIED
scripts/register_datalake_team_aliases.py,scripts.register_datalake_team_aliases,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,0,0,2,1,0,0,0,0,False,True,UNKNOWN,UNCLASSIFIED
scripts/replay_fotmob_utc_native_xg_fresh_holdout_confirmation.py,scripts.replay_fotmob_utc_native_xg_fresh_holdout_confirmation,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,3,2,4,0,0,0,1,2,True,False,UNKNOWN,UNCLASSIFIED
scripts/replay_reviewed_fixture_catalog_admission.py,scripts.replay_reviewed_fixture_catalog_admission,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,3,2,5,1,0,0,1,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/restore_current_shadow_history_prime_artifact.py,scripts.restore_current_shadow_history_prime_artifact,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,1,0,2,2,0,0,1,1,True,False,UNKNOWN,UNCLASSIFIED
scripts/run_evolution.py,scripts.run_evolution,False,True,DIRECT_PYTHON_ENTRYPOINT|TYPER_ENTRYPOINT,0,0,1,0,0,0,0,0,False,True,UNKNOWN,UNCLASSIFIED
scripts/run_fotmob_fresh_holdout_release_receipt_mirror.py,scripts.run_fotmob_fresh_holdout_release_receipt_mirror,False,True,DIRECT_PYTHON_ENTRYPOINT,2,1,3,2,0,2,1,3,True,False,UNKNOWN,UNCLASSIFIED
scripts/run_fotmob_ordinary_ft_source_history_acquisition.py,scripts.run_fotmob_ordinary_ft_source_history_acquisition,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,2,0,4,1,0,0,2,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/run_fotmob_prospective_player_context_campaign.py,scripts.run_fotmob_prospective_player_context_campaign,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,0,0,16,1,0,1,0,0,False,True,UNKNOWN,UNCLASSIFIED
scripts/run_fotmob_utc_native_xg_fresh_holdout_tick.py,scripts.run_fotmob_utc_native_xg_fresh_holdout_tick,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,2,0,5,1,0,0,2,1,True,False,UNKNOWN,UNCLASSIFIED
scripts/run_pr258_sportybet_live_transport_proof.py,scripts.run_pr258_sportybet_live_transport_proof,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,2,2,5,1,0,0,0,1,True,False,UNKNOWN,UNCLASSIFIED
scripts/run_pr69_primary_time_basis_evidence_acquisition.py,scripts.run_pr69_primary_time_basis_evidence_acquisition,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,2,0,1,2,0,0,2,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/run_prb_sportybet_semantic_registry_proof.py,scripts.run_prb_sportybet_semantic_registry_proof,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,0,0,1,1,0,0,0,0,False,True,UNKNOWN,UNCLASSIFIED
scripts/run_with_fast_history_quality.py,scripts.run_with_fast_history_quality,False,True,DIRECT_PYTHON_ENTRYPOINT,2,0,2,1,0,0,2,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/send_current_shadow_email.py,scripts.send_current_shadow_email,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,1,0,0,1,0,0,1,1,True,False,UNKNOWN,UNCLASSIFIED
scripts/send_email.py,scripts.send_email,False,True,DIRECT_PYTHON_ENTRYPOINT,0,0,0,0,0,0,0,0,False,True,UNKNOWN,UNCLASSIFIED
scripts/sportybet_direct_market_probe.py,scripts.sportybet_direct_market_probe,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,1,0,0,1,0,0,1,0,False,False,UNKNOWN,UNCLASSIFIED
scripts/sportybet_direct_share_bridge.py,scripts.sportybet_direct_share_bridge,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,7,6,0,2,0,0,1,1,True,False,UNKNOWN,UNCLASSIFIED
scripts/sportybet_semantic_share_bridge.py,scripts.sportybet_semantic_share_bridge,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,6,5,1,0,0,0,1,1,True,False,UNKNOWN,UNCLASSIFIED
scripts/test_acca_reasoning.py,scripts.test_acca_reasoning,True,True,DIRECT_PYTHON_ENTRYPOINT,0,0,1,0,0,0,0,0,False,True,UNKNOWN,UNCLASSIFIED
